order_id,order_date,ship_date,customer_id,product_id,sales_channel,payment_method,quantity,unit_price,discount,sales_amount,cost_amount,profit,order_status
SO100202,2024-01-11,2024-01-12,C01521,P0006,Online Store,Cash on Delivery,1,1961.48,0,1961.48,1184.14,777.34,Completed
SO100203,2024-01-11,2024-01-13,C01750,P0027,Online Store,Credit Card,2,1568.2,0.2,2509.12,2252.3,256.82,Completed
SO100204,2024-01-11,2024-01-12,C01038,P0008,Retail Shop,Cash on Delivery,1,2251.16,0.1,2026.04,1404.34,621.7,Completed
SO100205,2024-01-12,2024-01-14,C00567,P0034,Marketplace,PromptPay,1,5674.95,0.05,5391.2,3356.11,2035.09,Cancelled
SO100206,2024-01-12,2024-01-14,C01203,P0057,Marketplace,Bank Transfer,2,5299.84,0.05,10069.7,6547.6,3522.1,Completed
SO100207,2024-01-12,2024-01-14,C01894,P0005,Online Store,Bank Transfer,2,1154.82,0,2309.64,1706.08,603.56,Returned
SO100208,2024-01-12,2024-01-15,C00056,P0012,Retail Shop,PromptPay,1,6081.18,0.05,5777.12,3237.05,2540.07,Completed
SO100209,2024-01-12,2024-01-13,C00987,P0013,Online Store,Cash on Delivery,1,951.59,0.15,808.85,689.4,119.45,Completed
SO100210,2024-01-12,2024-01-14,C00948,P0042,Retail Shop,PromptPay,3,3499.17,0,10497.51,6441.93,4055.58,Completed
SO100211,2024-01-12,2024-01-17,C01899,P0025,Marketplace,Credit Card,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO100212,2024-01-12,2024-01-15,C01459,P0059,Sales Rep,PromptPay,1,8973.93,0.1,8076.54,5053.24,3023.3,Completed
SO100213,2024-01-12,2024-01-14,C01754,P0022,Retail Shop,Bank Transfer,1,7381.54,0,7381.54,4233.9,3147.64,Completed
SO100214,2024-01-12,2024-01-15,C01767,P0036,Online Store,Bank Transfer,4,11964.76,0.1,43073.14,23891.16,19181.98,Completed
SO100215,2024-01-12,2024-01-14,C01826,P0022,Marketplace,Cash on Delivery,2,7381.54,0.05,14024.93,8467.8,5557.13,Completed
SO100216,2024-01-12,2024-01-15,C00647,P0028,Marketplace,Bank Transfer,1,6888.25,0.1,6199.43,3890.92,2308.51,Completed
SO100217,2024-01-12,2024-01-13,C00262,P0034,Sales Rep,Cash on Delivery,2,5674.95,0,11349.9,6712.22,4637.68,Completed
SO100218,2024-01-12,2024-01-14,C00062,P0057,Retail Shop,Bank Transfer,4,5299.84,0,21199.36,13095.2,8104.16,Completed
SO100219,2024-01-12,2024-01-14,C01875,P0042,Retail Shop,PromptPay,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO100220,2024-01-13,2024-01-15,C00207,P0013,Marketplace,Cash on Delivery,1,951.59,0.1,856.43,689.4,167.03,Completed
SO100221,2024-01-13,2024-01-15,C01757,P0026,Online Store,Cash on Delivery,3,9740.44,0,29221.32,16320.66,12900.66,Completed
SO100222,2024-01-13,2024-01-14,C01859,P0050,Online Store,Cash on Delivery,1,1070.16,0,1070.16,616.84,453.32,Completed
SO100223,2024-01-13,2024-01-15,C00857,P0052,Retail Shop,Cash on Delivery,3,2299.6,0,6898.8,4341.75,2557.05,Completed
SO100224,2024-01-13,2024-01-20,C00073,P0003,Sales Rep,Credit Card,4,3896.65,0,15586.6,8813.24,6773.36,Completed
SO100225,2024-01-13,2024-01-20,C01319,P0052,Marketplace,Credit Card,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO100226,2024-01-13,2024-01-14,C00739,P0030,Online Store,Cash on Delivery,2,342.53,0,685.06,514.14,170.92,Completed
SO100227,2024-01-13,2024-01-18,C00946,P0037,Marketplace,Bank Transfer,4,1155.47,0.05,4390.79,2199.0,2191.79,Returned
SO100228,2024-01-13,2024-01-16,C00039,P0021,Retail Shop,Credit Card,2,8337.14,0.1,15006.85,7804.78,7202.07,Completed
SO100229,2024-01-13,2024-01-16,C00471,P0036,Online Store,Cash on Delivery,2,11964.76,0,23929.52,11945.58,11983.94,Completed
SO100230,2024-01-13,2024-01-14,C00496,P0037,Sales Rep,Credit Card,1,1155.47,0,1155.47,549.75,605.72,Completed
SO100231,2024-01-13,2024-01-16,C00994,P0060,Sales Rep,Cash on Delivery,2,1288.75,0.1,2319.75,1625.66,694.09,Completed
SO100232,2024-01-13,2024-01-14,C01655,P0009,Marketplace,Bank Transfer,1,731.22,0.05,694.66,419.81,274.85,Completed
SO100233,2024-01-14,2024-01-21,C01683,P0034,Sales Rep,Cash on Delivery,2,5674.95,0.05,10782.4,6712.22,4070.18,Completed
SO100234,2024-01-14,2024-01-15,C00085,P0022,Online Store,Credit Card,1,7381.54,0.05,7012.46,4233.9,2778.56,Completed
SO100235,2024-01-14,2024-01-16,C01479,P0028,Sales Rep,Cash on Delivery,2,6888.25,0,13776.5,7781.84,5994.66,Completed
SO100236,2024-01-14,2024-01-19,C01262,P0004,Retail Shop,Bank Transfer,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO100237,2024-01-14,2024-01-16,C00001,P0038,Marketplace,Credit Card,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO100238,2024-01-14,2024-01-16,C01818,P0018,Marketplace,PromptPay,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO100239,2024-01-14,2024-01-19,C00020,P0054,Marketplace,Credit Card,2,2515.37,0,5030.74,3381.46,1649.28,Completed
SO100240,2024-01-14,2024-01-15,C00560,P0052,Marketplace,Credit Card,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO100241,2024-01-14,2024-01-15,C00999,P0005,Marketplace,Cash on Delivery,1,1154.82,0,1154.82,853.04,301.78,Completed
SO100242,2024-01-14,2024-01-16,C01839,P0044,Retail Shop,PromptPay,1,6151.1,0.05,5843.55,4101.61,1741.94,Completed
SO100243,2024-01-14,2024-01-17,C01610,P0005,Online Store,PromptPay,1,1154.82,0,1154.82,853.04,301.78,Returned
SO100244,2024-01-14,2024-01-15,C01434,P0036,Online Store,PromptPay,2,11964.76,0,23929.52,11945.58,11983.94,Completed
SO100245,2024-01-14,2024-01-16,C00093,P0002,Retail Shop,Credit Card,1,5627.44,0.05,5346.07,2720.47,2625.6,Completed
SO100246,2024-01-14,2024-01-15,C01411,P0036,Marketplace,Credit Card,1,11964.76,0.05,11366.52,5972.79,5393.73,Completed
SO100247,2024-01-14,2024-01-16,C00881,P0022,Online Store,Credit Card,1,7381.54,0.05,7012.46,4233.9,2778.56,Completed
SO100248,2024-01-14,2024-01-17,C00720,P0002,Online Store,PromptPay,4,5627.44,0,22509.76,10881.88,11627.88,Completed
SO100249,2024-01-14,2024-01-15,C01099,P0039,Marketplace,Credit Card,1,3316.19,0.1,2984.57,1898.51,1086.06,Completed
SO100250,2024-01-15,2024-01-17,C01638,P0055,Marketplace,Cash on Delivery,1,2340.98,0.2,1872.78,1159.15,713.63,Completed
SO100251,2024-01-15,2024-01-17,C00125,P0055,Sales Rep,Credit Card,2,2340.98,0,4681.96,2318.3,2363.66,Completed
SO100252,2024-01-15,2024-01-17,C00791,P0006,Retail Shop,Credit Card,4,1961.48,0,7845.92,4736.56,3109.36,Completed
SO100253,2024-01-15,2024-01-16,C01998,P0046,Online Store,Credit Card,1,3112.92,0,3112.92,1445.22,1667.7,Completed
SO100254,2024-01-15,2024-01-16,C00915,P0036,Marketplace,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Cancelled
SO100255,2024-01-15,2024-01-17,C00958,P0002,Online Store,Cash on Delivery,2,5627.44,0,11254.88,5440.94,5813.94,Completed
SO100256,2024-01-15,2024-01-16,C00762,P0017,Marketplace,Bank Transfer,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO100257,2024-01-15,2024-01-16,C00782,P0036,Online Store,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO100258,2024-01-15,2024-01-17,C00664,P0005,Sales Rep,Credit Card,2,1154.82,0,2309.64,1706.08,603.56,Completed
SO100259,2024-01-15,2024-01-16,C00637,P0017,Retail Shop,Bank Transfer,1,6305.48,0.15,5359.66,3691.79,1667.87,Completed
SO100260,2024-01-15,2024-01-20,C00663,P0017,Sales Rep,Bank Transfer,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO100261,2024-01-15,2024-01-17,C01290,P0023,Retail Shop,Cash on Delivery,4,4144.95,0.1,14921.82,9002.24,5919.58,Completed
SO100262,2024-01-15,2024-01-18,C01934,P0051,Online Store,Bank Transfer,1,6235.15,0.05,5923.39,3488.34,2435.05,Completed
SO100263,2024-01-15,2024-01-17,C00156,P0027,Sales Rep,Cash on Delivery,3,1568.2,0,4704.6,3378.45,1326.15,Completed
SO100264,2024-01-15,2024-01-17,C00101,P0004,Marketplace,Credit Card,1,4559.99,0.05,4331.99,3472.87,859.12,Completed
SO100265,2024-01-15,2024-01-18,C01869,P0057,Online Store,Cash on Delivery,1,5299.84,0.1,4769.86,3273.8,1496.06,Completed
SO100266,2024-01-15,2024-01-17,C01969,P0052,Marketplace,Cash on Delivery,1,2299.6,0.1,2069.64,1447.25,622.39,Completed
SO100267,2024-01-15,2024-01-17,C00146,P0011,Retail Shop,Credit Card,1,1857.44,0,1857.44,1424.51,432.93,Returned
SO100268,2024-01-15,2024-01-17,C01697,P0052,Online Store,Cash on Delivery,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO100269,2024-01-15,2024-01-16,C01750,P0010,Online Store,Cash on Delivery,1,3668.18,0.2,2934.54,1841.88,1092.66,Completed
SO100270,2024-01-16,2024-01-17,C00604,P0027,Sales Rep,Bank Transfer,1,1568.2,0.2,1254.56,1126.15,128.41,Completed
SO100271,2024-01-16,2024-01-18,C00118,P0032,Retail Shop,Bank Transfer,5,5237.53,0,26187.65,12469.75,13717.9,Completed
SO100272,2024-01-16,2024-01-17,C01549,P0056,Sales Rep,PromptPay,3,7329.34,0.1,19789.22,14279.73,5509.49,Cancelled
SO100273,2024-01-16,2024-01-18,C01853,P0010,Retail Shop,PromptPay,1,3668.18,0,3668.18,1841.88,1826.3,Completed
SO100274,2024-01-16,2024-01-18,C00486,P0011,Sales Rep,Credit Card,2,1857.44,0,3714.88,2849.02,865.86,Completed
SO100275,2024-01-16,2024-01-17,C00029,P0008,Retail Shop,Bank Transfer,1,2251.16,0,2251.16,1404.34,846.82,Completed
SO100276,2024-01-16,2024-01-17,C00417,P0002,Retail Shop,Bank Transfer,1,5627.44,0,5627.44,2720.47,2906.97,Completed
SO100277,2024-01-16,2024-01-19,C01808,P0010,Sales Rep,Credit Card,1,3668.18,0.15,3117.95,1841.88,1276.07,Completed
SO100278,2024-01-16,2024-01-19,C01681,P0059,Marketplace,Cash on Delivery,1,8973.93,0.05,8525.23,5053.24,3471.99,Completed
SO100279,2024-01-16,2024-01-23,C00424,P0057,Marketplace,Bank Transfer,2,5299.84,0,10599.68,6547.6,4052.08,Completed
SO100280,2024-01-16,2024-01-17,C01155,P0054,Sales Rep,Cash on Delivery,1,2515.37,0,2515.37,1690.73,824.64,Completed
SO100281,2024-01-16,2024-01-17,C00253,P0056,Online Store,Cash on Delivery,2,7329.34,0.1,13192.81,9519.82,3672.99,Completed
SO100282,2024-01-16,2024-01-18,C01188,P0013,Online Store,Bank Transfer,1,951.59,0,951.59,689.4,262.19,Completed
SO100283,2024-01-16,2024-01-19,C00013,P0057,Retail Shop,Bank Transfer,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO100284,2024-01-16,2024-01-18,C00599,P0045,Sales Rep,Bank Transfer,5,6524.01,0,32620.05,19211.35,13408.7,Completed
SO100285,2024-01-16,2024-01-21,C00603,P0034,Marketplace,PromptPay,4,5674.95,0.1,20429.82,13424.44,7005.38,Completed
SO100286,2024-01-16,2024-01-18,C01300,P0041,Sales Rep,Credit Card,1,6964.31,0,6964.31,4745.29,2219.02,Completed
SO100287,2024-01-17,2024-01-18,C00327,P0051,Marketplace,Credit Card,2,6235.15,0,12470.3,6976.68,5493.62,Completed
SO100288,2024-01-17,2024-01-18,C00792,P0050,Retail Shop,Bank Transfer,2,1070.16,0.05,2033.3,1233.68,799.62,Completed
SO100289,2024-01-17,2024-01-20,C00189,P0036,Online Store,Cash on Delivery,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO100290,2024-01-17,2024-01-18,C01772,P0033,Marketplace,PromptPay,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO100291,2024-01-17,2024-01-18,C00879,P0050,Online Store,Cash on Delivery,5,1070.16,0,5350.8,3084.2,2266.6,Completed
SO100292,2024-01-17,2024-01-22,C01969,P0022,Marketplace,Credit Card,1,7381.54,0.05,7012.46,4233.9,2778.56,Completed
SO100293,2024-01-17,2024-01-18,C01098,P0045,Sales Rep,Bank Transfer,5,6524.01,0.05,30989.05,19211.35,11777.7,Completed
SO100294,2024-01-17,2024-01-19,C01206,P0056,Retail Shop,Cash on Delivery,1,7329.34,0,7329.34,4759.91,2569.43,Completed
SO100295,2024-01-17,2024-01-18,C01967,P0036,Sales Rep,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO100296,2024-01-17,2024-01-20,C00548,P0002,Marketplace,Credit Card,2,5627.44,0.2,9003.9,5440.94,3562.96,Completed
SO100297,2024-01-17,2024-01-19,C01359,P0041,Retail Shop,Cash on Delivery,2,6964.31,0,13928.62,9490.58,4438.04,Completed
SO100298,2024-01-17,2024-01-18,C01824,P0002,Online Store,Bank Transfer,3,5627.44,0,16882.32,8161.41,8720.91,Completed
SO100299,2024-01-17,2024-01-18,C00419,P0016,Sales Rep,Bank Transfer,5,9284.71,0.05,44102.37,26207.3,17895.07,Completed
SO100300,2024-01-18,2024-01-19,C00891,P0036,Online Store,PromptPay,4,11964.76,0,47859.04,23891.16,23967.88,Completed
SO100301,2024-01-18,2024-01-20,C01858,P0052,Retail Shop,Credit Card,1,2299.6,0.05,2184.62,1447.25,737.37,Completed
SO100302,2024-01-18,2024-01-19,C00407,P0006,Online Store,Bank Transfer,1,1961.48,0,1961.48,1184.14,777.34,Completed
SO100303,2024-01-18,2024-01-23,C00751,P0047,Retail Shop,Credit Card,1,2396.3,0.1,2156.67,1169.77,986.9,Completed
SO100304,2024-01-18,2024-01-25,C00159,P0044,Retail Shop,Cash on Delivery,1,6151.1,0,6151.1,4101.61,2049.49,Completed
SO100305,2024-01-18,2024-01-21,C01428,P0017,Marketplace,Credit Card,2,6305.48,0.05,11980.41,7383.58,4596.83,Completed
SO100306,2024-01-18,2024-01-21,C01855,P0004,Marketplace,Bank Transfer,4,4559.99,0,18239.96,13891.48,4348.48,Completed
SO100307,2024-01-18,2024-01-25,C01632,P0054,Retail Shop,Cash on Delivery,2,2515.37,0,5030.74,3381.46,1649.28,Completed
SO100308,2024-01-18,2024-01-20,C01778,P0030,Marketplace,PromptPay,1,342.53,0,342.53,257.07,85.46,Completed
SO100309,2024-01-18,2024-01-21,C01802,P0026,Online Store,PromptPay,1,9740.44,0.15,8279.37,5440.22,2839.15,Cancelled
SO100310,2024-01-19,2024-01-22,C01221,P0039,Marketplace,Credit Card,1,3316.19,0.2,2652.95,1898.51,754.44,Completed
SO100311,2024-01-19,2024-01-22,C00447,P0028,Marketplace,PromptPay,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO100312,2024-01-19,2024-01-21,C01871,P0022,Marketplace,Cash on Delivery,1,7381.54,0,7381.54,4233.9,3147.64,Completed
SO100313,2024-01-19,2024-01-22,C01473,P0055,Sales Rep,Credit Card,1,2340.98,0.05,2223.93,1159.15,1064.78,Returned
SO100314,2024-01-19,2024-01-21,C00077,P0025,Marketplace,Cash on Delivery,1,12260.15,0,12260.15,5871.62,6388.53,Returned
SO100315,2024-01-19,2024-01-22,C01631,P0006,Sales Rep,Credit Card,3,1961.48,0,5884.44,3552.42,2332.02,Completed
SO100316,2024-01-19,2024-01-24,C00457,P0012,Sales Rep,Bank Transfer,1,6081.18,0.2,4864.94,3237.05,1627.89,Completed
SO100317,2024-01-19,2024-01-21,C00860,P0055,Retail Shop,Cash on Delivery,1,2340.98,0.05,2223.93,1159.15,1064.78,Completed
SO100318,2024-01-19,2024-01-21,C00940,P0059,Online Store,Credit Card,1,8973.93,0,8973.93,5053.24,3920.69,Completed
SO100319,2024-01-19,2024-01-20,C00989,P0007,Marketplace,Credit Card,1,3056.43,0,3056.43,1664.13,1392.3,Completed
SO100320,2024-01-19,2024-01-26,C01796,P0053,Online Store,Bank Transfer,1,3731.52,0.05,3544.94,2372.15,1172.79,Completed
SO100321,2024-01-19,2024-01-24,C01758,P0039,Online Store,Cash on Delivery,1,3316.19,0.1,2984.57,1898.51,1086.06,Completed
SO100322,2024-01-19,2024-01-20,C01127,P0014,Retail Shop,Credit Card,1,3738.19,0.05,3551.28,2752.22,799.06,Completed
SO100323,2024-01-19,2024-01-21,C01470,P0027,Sales Rep,PromptPay,2,1568.2,0.1,2822.76,2252.3,570.46,Completed
SO100324,2024-01-19,2024-01-21,C00061,P0050,Online Store,Bank Transfer,4,1070.16,0,4280.64,2467.36,1813.28,Completed
SO100325,2024-01-19,2024-01-21,C01361,P0038,Sales Rep,Credit Card,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO100326,2024-01-19,2024-01-20,C01704,P0025,Sales Rep,PromptPay,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO100327,2024-01-20,2024-01-27,C00055,P0036,Retail Shop,Credit Card,1,11964.76,0.15,10170.05,5972.79,4197.26,Returned
SO100328,2024-01-20,2024-01-25,C01431,P0038,Retail Shop,PromptPay,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO100329,2024-01-20,2024-01-23,C01413,P0058,Sales Rep,Credit Card,2,2139.32,0.2,3422.91,2332.52,1090.39,Cancelled
SO100330,2024-01-20,2024-01-23,C01365,P0060,Sales Rep,PromptPay,1,1288.75,0.05,1224.31,812.83,411.48,Completed
SO100331,2024-01-20,2024-01-21,C00493,P0025,Online Store,Bank Transfer,1,12260.15,0.05,11647.14,5871.62,5775.52,Completed
SO100332,2024-01-20,2024-01-21,C00612,P0054,Online Store,Bank Transfer,2,2515.37,0.2,4024.59,3381.46,643.13,Completed
SO100333,2024-01-20,2024-01-25,C01649,P0052,Retail Shop,PromptPay,1,2299.6,0.2,1839.68,1447.25,392.43,Completed
SO100334,2024-01-20,2024-01-22,C01449,P0002,Sales Rep,Bank Transfer,3,5627.44,0,16882.32,8161.41,8720.91,Completed
SO100335,2024-01-20,2024-01-22,C00138,P0059,Retail Shop,Cash on Delivery,1,8973.93,0.1,8076.54,5053.24,3023.3,Completed
SO100336,2024-01-20,2024-01-23,C01584,P0045,Sales Rep,Credit Card,1,6524.01,0.1,5871.61,3842.27,2029.34,Returned
SO100337,2024-01-20,2024-01-21,C01980,P0011,Retail Shop,PromptPay,2,1857.44,0.1,3343.39,2849.02,494.37,Completed
SO100338,2024-01-20,2024-01-21,C00662,P0032,Online Store,Credit Card,1,5237.53,0,5237.53,2493.95,2743.58,Completed
SO100339,2024-01-20,2024-01-27,C00236,P0013,Retail Shop,Credit Card,1,951.59,0.1,856.43,689.4,167.03,Completed
SO100340,2024-01-21,2024-01-22,C01274,P0052,Marketplace,PromptPay,1,2299.6,0,2299.6,1447.25,852.35,Returned
SO100341,2024-01-21,2024-01-23,C00880,P0012,Retail Shop,Bank Transfer,1,6081.18,0.05,5777.12,3237.05,2540.07,Completed
SO100342,2024-01-21,2024-01-26,C01128,P0042,Online Store,Bank Transfer,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO100343,2024-01-21,2024-01-23,C01503,P0033,Online Store,Cash on Delivery,1,6400.14,0.05,6080.13,4462.03,1618.1,Completed
SO100344,2024-01-21,2024-01-22,C01286,P0010,Sales Rep,Bank Transfer,1,3668.18,0,3668.18,1841.88,1826.3,Completed
SO100345,2024-01-21,2024-01-23,C00162,P0020,Retail Shop,Cash on Delivery,2,3344.65,0,6689.3,3648.8,3040.5,Completed
SO100346,2024-01-21,2024-01-23,C01694,P0024,Retail Shop,Credit Card,1,7277.41,0,7277.41,3922.11,3355.3,Completed
SO100347,2024-01-21,2024-01-24,C01754,P0027,Retail Shop,PromptPay,5,1568.2,0,7841.0,5630.75,2210.25,Completed
SO100348,2024-01-21,2024-01-22,C01133,P0027,Online Store,Cash on Delivery,1,1568.2,0.05,1489.79,1126.15,363.64,Completed
SO100349,2024-01-21,2024-01-24,C01587,P0044,Online Store,Credit Card,1,6151.1,0,6151.1,4101.61,2049.49,Completed
SO100350,2024-01-21,2024-01-24,C01349,P0041,Online Store,PromptPay,2,6964.31,0,13928.62,9490.58,4438.04,Completed
SO100351,2024-01-21,2024-01-24,C01578,P0042,Online Store,Cash on Delivery,2,3499.17,0.05,6648.42,4294.62,2353.8,Completed
SO100352,2024-01-21,2024-01-22,C00923,P0042,Sales Rep,Bank Transfer,2,3499.17,0,6998.34,4294.62,2703.72,Completed
SO100353,2024-01-21,2024-01-22,C01715,P0005,Sales Rep,Cash on Delivery,1,1154.82,0.1,1039.34,853.04,186.3,Returned
SO100354,2024-01-21,2024-01-23,C00052,P0033,Online Store,Credit Card,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO100355,2024-01-21,2024-01-23,C00252,P0048,Online Store,Bank Transfer,1,6484.47,0,6484.47,3708.24,2776.23,Completed
SO100356,2024-01-21,2024-01-22,C01756,P0035,Sales Rep,PromptPay,2,6101.81,0,12203.62,8385.56,3818.06,Completed
SO100357,2024-01-21,2024-01-23,C01817,P0002,Online Store,Bank Transfer,1,5627.44,0,5627.44,2720.47,2906.97,Completed
SO100358,2024-01-22,2024-01-27,C00927,P0054,Online Store,Credit Card,1,2515.37,0,2515.37,1690.73,824.64,Completed
SO100359,2024-01-22,2024-01-24,C00473,P0046,Marketplace,Cash on Delivery,1,3112.92,0.1,2801.63,1445.22,1356.41,Completed
SO100360,2024-01-22,2024-01-27,C01863,P0019,Retail Shop,PromptPay,3,2314.07,0,6942.21,3245.31,3696.9,Completed
SO100361,2024-01-22,2024-01-25,C01495,P0004,Marketplace,Credit Card,2,4559.99,0,9119.98,6945.74,2174.24,Completed
SO100362,2024-01-22,2024-01-24,C00923,P0028,Online Store,Credit Card,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO100363,2024-01-22,2024-01-23,C01017,P0053,Retail Shop,Bank Transfer,1,3731.52,0,3731.52,2372.15,1359.37,Completed
SO100364,2024-01-22,2024-01-23,C01921,P0005,Online Store,Cash on Delivery,2,1154.82,0.1,2078.68,1706.08,372.6,Completed
SO100365,2024-01-22,2024-01-24,C00361,P0037,Online Store,Cash on Delivery,4,1155.47,0,4621.88,2199.0,2422.88,Completed
SO100366,2024-01-22,2024-01-23,C00334,P0007,Retail Shop,Credit Card,1,3056.43,0,3056.43,1664.13,1392.3,Completed
SO100367,2024-01-22,2024-01-29,C00608,P0020,Marketplace,Bank Transfer,1,3344.65,0,3344.65,1824.4,1520.25,Completed
SO100368,2024-01-22,2024-01-24,C00897,P0005,Online Store,Credit Card,1,1154.82,0,1154.82,853.04,301.78,Completed
SO100369,2024-01-22,2024-01-23,C01026,P0019,Sales Rep,Bank Transfer,1,2314.07,0.15,1966.96,1081.77,885.19,Completed
SO100370,2024-01-22,2024-01-24,C00089,P0042,Retail Shop,Credit Card,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO100371,2024-01-22,2024-01-23,C00722,P0013,Retail Shop,Cash on Delivery,2,951.59,0,1903.18,1378.8,524.38,Completed
SO100372,2024-01-22,2024-01-24,C01046,P0014,Sales Rep,PromptPay,1,3738.19,0,3738.19,2752.22,985.97,Completed
SO100373,2024-01-22,2024-01-25,C00360,P0056,Retail Shop,PromptPay,1,7329.34,0,7329.34,4759.91,2569.43,Completed
SO100374,2024-01-22,2024-01-29,C01114,P0007,Marketplace,PromptPay,2,3056.43,0.15,5195.93,3328.26,1867.67,Completed
SO100375,2024-01-22,2024-01-25,C01562,P0033,Online Store,PromptPay,2,6400.14,0.15,10880.24,8924.06,1956.18,Completed
SO100376,2024-01-22,2024-01-24,C00713,P0053,Sales Rep,PromptPay,1,3731.52,0.05,3544.94,2372.15,1172.79,Completed
SO100377,2024-01-22,2024-01-27,C00375,P0025,Retail Shop,Credit Card,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO100378,2024-01-22,2024-01-24,C01708,P0014,Retail Shop,PromptPay,2,3738.19,0.1,6728.74,5504.44,1224.3,Completed
SO100379,2024-01-23,2024-01-24,C00406,P0005,Online Store,Credit Card,1,1154.82,0,1154.82,853.04,301.78,Completed
SO100380,2024-01-23,2024-01-25,C00287,P0007,Online Store,Cash on Delivery,1,3056.43,0,3056.43,1664.13,1392.3,Completed
SO100381,2024-01-23,2024-01-25,C01125,P0058,Sales Rep,PromptPay,2,2139.32,0,4278.64,2332.52,1946.12,Completed
SO100382,2024-01-23,2024-01-26,C01983,P0021,Retail Shop,Cash on Delivery,1,8337.14,0.05,7920.28,3902.39,4017.89,Returned
SO100383,2024-01-23,2024-01-25,C01450,P0013,Marketplace,PromptPay,2,951.59,0.1,1712.86,1378.8,334.06,Completed
SO100384,2024-01-23,2024-01-25,C00031,P0010,Retail Shop,PromptPay,3,3668.18,0.05,10454.31,5525.64,4928.67,Completed
SO100385,2024-01-23,2024-01-24,C00955,P0015,Online Store,PromptPay,2,1756.87,0,3513.74,2437.48,1076.26,Completed
SO100386,2024-01-23,2024-01-28,C00525,P0022,Marketplace,Bank Transfer,4,7381.54,0.05,28049.85,16935.6,11114.25,Completed
SO100387,2024-01-23,2024-01-24,C00121,P0016,Marketplace,PromptPay,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO100388,2024-01-23,2024-01-25,C01849,P0016,Retail Shop,Cash on Delivery,1,9284.71,0.15,7892.0,5241.46,2650.54,Completed
